unidade;ano;mes;setor_centro_custo;leito_dia;leito_operacional_sem_extra
HJXXIII;2025;11;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1050;1050
HJXXIII;2025;11;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;630;630
HJXXIII;2025;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;870;870
HJXXIII;2025;11;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1050;1050
HJXXIII;2025;11;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;270;270
HJXXIII;2025;11;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;720;720
HJXXIII;2025;11;UTI;1200;1200
HJXXIII;2025;11;UTI -  PEDIATRICO 2º ANDAR;330;330
HJXXIII;2025;12;PRONTO SOCORRO;3085;1147
HJXXIII;2025;12;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1085;1085
HJXXIII;2025;12;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1085;1085
HJXXIII;2025;12;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;651;651
HJXXIII;2025;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;899;899
HJXXIII;2025;12;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1085;1085
HJXXIII;2025;12;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;279;279
HJXXIII;2025;12;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;744;744
HJXXIII;2025;12;UTI;1240;1240
HJXXIII;2025;12;UTI -  PEDIATRICO 2º ANDAR;341;341
HMAL;2022;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;641;641
HMAL;2022;1;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;579;579
HMAL;2022;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;532;532
HMAL;2022;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;362;362
HMAL;2022;2;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;476;476
HMAL;2022;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2022;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;682;682
HMAL;2022;3;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;527;527
HMAL;2022;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;570;570
HMAL;2022;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;660;660
HMAL;2022;4;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;510;510
HMAL;2022;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2022;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;667;667
HMAL;2022;5;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;527;527
HMAL;2022;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;570;570
HMAL;2022;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;654;654
HMAL;2022;6;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;435;435
HMAL;2022;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2022;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;682;682
HMAL;2022;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2022;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;682;682
HMAL;2022;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;570;570
HMAL;2022;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;660;660
HMAL;2022;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2022;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;682;682
HMAL;2022;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;570;570
HMAL;2022;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;660;660
HMAL;2022;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2022;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;682;682
HMAL;2023;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2023;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;682;682
HMAL;2023;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;532;532
HMAL;2023;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;616;616
HMAL;2023;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;551;551
HMAL;2023;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;638;638
HMAL;2023;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;570;570
HMAL;2023;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;660;660
HMAL;2023;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2023;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;682;682
HMAL;2023;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;570;570
HMAL;2023;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;660;660
HMAL;2023;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2023;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;682;682
HMAL;2023;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2023;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;682;682
HMAL;2023;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;570;570
HMAL;2023;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;660;660
HMAL;2023;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2023;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;682;682
HMAL;2023;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;570;570
HMAL;2023;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;660;660
HMAL;2023;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2023;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;682;682
HMAL;2024;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;598;598
HMAL;2024;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;685;685
HMAL;2024;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;551;551
HMAL;2024;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;638;638
HMAL;2024;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2024;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;682;682
HMAL;2024;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;570;570
HMAL;2024;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;660;660
HMAL;2024;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2024;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;682;682
HMAL;2024;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;570;570
HMAL;2024;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;660;660
HMAL;2024;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2024;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;682;682
HMAL;2024;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2024;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;682;682
HMAL;2024;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;570;570
HMAL;2024;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;646;646
HMAL;2024;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;589;589
HMAL;2024;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;651;651
HMAL;2024;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;540;540
HMAL;2024;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;630;630
HMAL;2024;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;558;558
HMAL;2024;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;651;651
HMAL;2025;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;558;558
HMAL;2025;1;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;651;651
HMAL;2025;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;504;504
HMAL;2025;2;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;588;588
HMAL;2025;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;216;216
HMAL;2025;3;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;281;281
HMAL;2025;4;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;264;264
HMAL;2025;5;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;563;563
HMAL;2025;6;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;543;543
HMAL;2025;7;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;562;562
HMAL;2025;8;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;558;558
HMAL;2025;9;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;541;541
HMAL;2025;10;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;558;558
HMAL;2025;11;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;540;540
HMAL;2025;12;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;560;560
HMAL;2025;12;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;62;62
HRAD;2022;1;ALOJAMENTO CONJUNTO;527;527
HRAD;2022;1;BLOCO OBSTÉTRICO;52;0
HRAD;2022;1;OBSERVAÇÃO;498;0
HRAD;2022;1;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;651;651
HRAD;2022;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;589;589
HRAD;2022;1;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;744;744
HRAD;2022;1;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;310;310
HRAD;2022;1;UTI;465;465
HRAD;2022;1;UTI - NEONATAL;279;279
HRAD;2022;2;ALOJAMENTO CONJUNTO;476;476
HRAD;2022;2;BLOCO OBSTÉTRICO;48;0
HRAD;2022;2;OBSERVAÇÃO;550;0
HRAD;2022;2;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;534;534
HRAD;2022;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;586;586
HRAD;2022;2;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;672;672
HRAD;2022;2;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;280;280
HRAD;2022;2;UTI;420;420
HRAD;2022;2;UTI - NEONATAL;252;252
HRAD;2022;3;ALOJAMENTO CONJUNTO;527;527
HRAD;2022;3;BLOCO OBSTÉTRICO;60;0
HRAD;2022;3;OBSERVAÇÃO;708;0
HRAD;2022;3;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;558;558
HRAD;2022;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;682;682
HRAD;2022;3;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;744;744
HRAD;2022;3;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;310;310
HRAD;2022;3;UTI;465;465
HRAD;2022;3;UTI - NEONATAL;279;279
HRAD;2022;4;ALOJAMENTO CONJUNTO;510;510
HRAD;2022;4;BLOCO OBSTÉTRICO;55;0
HRAD;2022;4;OBSERVAÇÃO;594;0
HRAD;2022;4;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;540;540
HRAD;2022;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;660;660
HRAD;2022;4;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;720;720
HRAD;2022;4;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;300;300
HRAD;2022;4;UTI;450;450
HRAD;2022;4;UTI - NEONATAL;270;270
HRAD;2022;5;ALOJAMENTO CONJUNTO;527;527
HRAD;2022;5;BLOCO OBSTÉTRICO;48;0
HRAD;2022;5;OBSERVAÇÃO;657;0
HRAD;2022;5;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;558;558
HRAD;2022;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;682;682
HRAD;2022;5;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;744;744
HRAD;2022;5;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;310;310
HRAD;2022;5;UTI;465;465
HRAD;2022;5;UTI - NEONATAL;279;279
HRAD;2022;6;ALOJAMENTO CONJUNTO;510;510
HRAD;2022;6;BLOCO OBSTÉTRICO;51;0
HRAD;2022;6;OBSERVAÇÃO;746;0
HRAD;2022;6;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;695;695
HRAD;2022;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;746;746
HRAD;2022;6;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;748;748
HRAD;2022;6;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;300;300
HRAD;2022;6;UTI;312;312
HRAD;2022;6;UTI - NEONATAL;270;270
HRAD;2022;7;ALOJAMENTO CONJUNTO;527;527
HRAD;2022;7;BLOCO OBSTÉTRICO;56;0
HRAD;2022;7;OBSERVAÇÃO;583;0
HRAD;2022;7;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;747;747
HRAD;2022;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;617;617
HRAD;2022;7;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;803;803
HRAD;2022;7;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;310;310
HRAD;2022;7;UTI;272;272
HRAD;2022;7;UTI - NEONATAL;279;279
HRAD;2022;8;ALOJAMENTO CONJUNTO;527;527
HRAD;2022;8;BLOCO OBSTÉTRICO;53;0
HRAD;2022;8;OBSERVAÇÃO;599;0
HRAD;2022;8;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;660;660
HRAD;2022;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;527;527
HRAD;2022;8;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;806;806
HRAD;2022;8;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;310;310
HRAD;2022;8;UTI;279;279
HRAD;2022;8;UTI - NEONATAL;279;279
HRAD;2022;9;ALOJAMENTO CONJUNTO;510;510
HRAD;2022;9;BLOCO OBSTÉTRICO;44;0
HRAD;2022;9;OBSERVAÇÃO;461;0
HRAD;2022;9;UNIDADE DE DECISAO CLINICA;84;58
HRAD;2022;9;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;600;600
HRAD;2022;9;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;88;88
HRAD;2022;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;510;510
HRAD;2022;9;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;780;780
HRAD;2022;9;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;300;300
HRAD;2022;9;UTI;252;252
HRAD;2022;9;UTI - ADULTO;36;36
HRAD;2022;9;UTI - NEONATAL;270;270
HRAD;2022;10;ALOJAMENTO CONJUNTO;527;527
HRAD;2022;10;BLOCO OBSTÉTRICO;50;0
HRAD;2022;10;OBSERVAÇÃO;12;0
HRAD;2022;10;UNIDADE DE DECISAO CLINICA;796;496
HRAD;2022;10;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;60;60
HRAD;2022;10;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;744;744
HRAD;2022;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;527;527
HRAD;2022;10;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;806;806
HRAD;2022;10;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;310;310
HRAD;2022;10;UTI - ADULTO;279;279
HRAD;2022;10;UTI - NEONATAL;279;279
HRAD;2022;11;ALOJAMENTO CONJUNTO;510;510
HRAD;2022;11;BLOCO OBSTÉTRICO;54;0
HRAD;2022;11;UNIDADE DE DECISAO CLINICA;809;480
HRAD;2022;11;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;720;720
HRAD;2022;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;510;510
HRAD;2022;11;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;780;780
HRAD;2022;11;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;300;300
HRAD;2022;11;UTI - ADULTO;270;270
HRAD;2022;11;UTI - NEONATAL;270;270
HRAD;2022;12;ALOJAMENTO CONJUNTO;527;527
HRAD;2022;12;BLOCO OBSTÉTRICO;55;0
HRAD;2022;12;UNIDADE DE DECISAO CLINICA;719;496
HRAD;2022;12;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;744;744
HRAD;2022;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;527;527
HRAD;2022;12;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;806;806
HRAD;2022;12;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;310;310
HRAD;2022;12;UTI - ADULTO;279;279
HRAD;2022;12;UTI - NEONATAL;279;279
HRAD;2023;1;ALOJAMENTO CONJUNTO;527;527
HRAD;2023;1;BLOCO OBSTÉTRICO;64;0
HRAD;2023;1;UNIDADE DE DECISAO CLINICA;766;496
HRAD;2023;1;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;744;744
HRAD;2023;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;527;527
HRAD;2023;1;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;806;806
HRAD;2023;1;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;310;310
HRAD;2023;1;UTI - ADULTO;279;279
HRAD;2023;1;UTI - NEONATAL;279;279
HRAD;2023;2;ALOJAMENTO CONJUNTO;476;476
HRAD;2023;2;BLOCO OBSTÉTRICO;65;0
HRAD;2023;2;UNIDADE DE DECISAO CLINICA;682;448
HRAD;2023;2;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;699;699
HRAD;2023;2;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;476;476
HRAD;2023;2;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;701;701
HRAD;2023;2;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;280;280
HRAD;2023;2;UTI - ADULTO;252;252
HRAD;2023;2;UTI - NEONATAL;252;252
HRAD;2023;3;ALOJAMENTO CONJUNTO;495;495
HRAD;2023;3;BLOCO OBSTÉTRICO;78;0
HRAD;2023;3;UNIDADE DE DECISAO CLINICA;724;467
HRAD;2023;3;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;725;725
HRAD;2023;3;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;493;493
HRAD;2023;3;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;725;725
HRAD;2023;3;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;290;290
HRAD;2023;3;UTI - ADULTO;261;261
HRAD;2023;3;UTI - NEONATAL;261;261
HRAD;2023;4;ALOJAMENTO CONJUNTO;510;510
HRAD;2023;4;BLOCO OBSTÉTRICO;35;0
HRAD;2023;4;UNIDADE DE DECISAO CLINICA;774;480
HRAD;2023;4;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;750;750
HRAD;2023;4;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;510;510
HRAD;2023;4;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;750;750
HRAD;2023;4;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;300;300
HRAD;2023;4;UTI - ADULTO;270;270
HRAD;2023;4;UTI - NEONATAL;270;270
HRAD;2023;5;ALOJAMENTO CONJUNTO;527;527
HRAD;2023;5;BLOCO OBSTÉTRICO;36;0
HRAD;2023;5;UNIDADE DE DECISAO CLINICA;791;496
HRAD;2023;5;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;775;775
HRAD;2023;5;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;527;527
HRAD;2023;5;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;775;775
HRAD;2023;5;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;310;310
HRAD;2023;5;UTI - ADULTO;279;279
HRAD;2023;5;UTI - NEONATAL;279;279
HRAD;2023;6;ALOJAMENTO CONJUNTO;510;510
HRAD;2023;6;BLOCO OBSTÉTRICO;39;0
HRAD;2023;6;UNIDADE DE DECISAO CLINICA;813;480
HRAD;2023;6;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;750;750
HRAD;2023;6;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;510;510
HRAD;2023;6;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;750;750
HRAD;2023;6;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;300;300
HRAD;2023;6;UTI - ADULTO;270;270
HRAD;2023;6;UTI - NEONATAL;270;270
HRAD;2023;7;ALOJAMENTO CONJUNTO;527;527
HRAD;2023;7;BLOCO OBSTÉTRICO;32;0
HRAD;2023;7;UNIDADE DE DECISAO CLINICA;801;496
HRAD;2023;7;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;775;775
HRAD;2023;7;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;527;527
HRAD;2023;7;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;775;775
HRAD;2023;7;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;310;310
HRAD;2023;7;UTI - ADULTO;279;279
HRAD;2023;7;UTI - NEONATAL;279;279
HRAD;2023;8;ALOJAMENTO CONJUNTO;527;527
HRAD;2023;8;BLOCO OBSTÉTRICO;33;0
HRAD;2023;8;UNIDADE DE DECISAO CLINICA;882;496
HRAD;2023;8;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;775;775
HRAD;2023;8;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;527;527
HRAD;2023;8;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;775;775
HRAD;2023;8;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;310;310
HRAD;2023;8;UTI - ADULTO;279;279
HRAD;2023;8;UTI - NEONATAL;279;279
HRAD;2023;9;ALOJAMENTO CONJUNTO;510;510
HRAD;2023;9;BLOCO OBSTÉTRICO;24;0
HRAD;2023;9;UNIDADE DE DECISAO CLINICA;813;480
HRAD;2023;9;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;750;750
HRAD;2023;9;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;510;510
HRAD;2023;9;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;750;750
HRAD;2023;9;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;300;300
HRAD;2023;9;UTI - ADULTO;270;270
HRAD;2023;9;UTI - NEONATAL;270;270
HRAD;2023;10;ALOJAMENTO CONJUNTO;527;527
HRAD;2023;10;BLOCO OBSTÉTRICO;26;0
HRAD;2023;10;UNIDADE DE DECISAO CLINICA;842;496
HRAD;2023;10;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;775;775
HRAD;2023;10;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;527;527
HRAD;2023;10;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;775;775
HRAD;2023;10;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;310;310
HRAD;2023;10;UTI - ADULTO;279;279
HRAD;2023;10;UTI - NEONATAL;279;279
HRAD;2023;11;ALOJAMENTO CONJUNTO;510;510
HRAD;2023;11;BLOCO OBSTÉTRICO;10;0
HRAD;2023;11;UNIDADE DE DECISAO CLINICA;808;480
HRAD;2023;11;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;750;750
HRAD;2023;11;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;645;645
HRAD;2023;11;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;750;750
HRAD;2023;11;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;300;300
HRAD;2023;11;UTI - ADULTO;270;270
HRAD;2023;11;UTI - NEONATAL;270;270
HRAD;2023;12;ALOJAMENTO CONJUNTO;527;527
HRAD;2023;12;BLOCO OBSTÉTRICO;23;0
HRAD;2023;12;UNIDADE DE DECISAO CLINICA;806;496
HRAD;2023;12;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;775;775
HRAD;2023;12;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;806;806
HRAD;2023;12;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;775;775
HRAD;2023;12;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;310;310
HRAD;2023;12;UTI - ADULTO;279;279
HRAD;2023;12;UTI - NEONATAL;279;279
HRAD;2024;1;ALOJAMENTO CONJUNTO;529;529
HRAD;2024;1;BLOCO OBSTÉTRICO;24;0
HRAD;2024;1;UNIDADE DE DECISAO CLINICA;797;502
HRAD;2024;1;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;777;777
HRAD;2024;1;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;806;806
HRAD;2024;1;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;777;777
HRAD;2024;1;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;310;310
HRAD;2024;1;UTI - ADULTO;279;279
HRAD;2024;1;UTI - NEONATAL;279;279
